kf, mse, mae, mape, r2
1,0.09551146531972039,0.2605725131480553,0.08010978855527194,0.39847421175805164
1,0.07942105862449664,0.22906667171408476,0.07259613509174222,0.4998106799828732
1,0.07015674912083578,0.2338493045133056,0.0724394127499702,0.5581567754809638
1,0.09721123263703704,0.27433322468065874,0.0848043297417535,0.38776917365656116
1,0.08948001194551432,0.2477978950563275,0.07816962995276756,0.43645996281965505
2,0.03688328608848951,0.16033039364918056,0.051448824953193986,0.5300305910431435
2,0.05385247027075539,0.18951364385617994,0.05972054029045551,0.31380806028799035
2,0.06121367298344447,0.21455530510576598,0.06866482410803763,0.22001110087949172
2,0.03436494386697901,0.15706981919689414,0.04950779256720795,0.562119483625948
2,0.05567347268790613,0.20216952305833896,0.06411697732824781,0.2906047202264762
3,0.045519698457334376,0.16630748042529825,0.04911333864022267,0.041771445531927576
3,0.03789491262672465,0.14222344289063563,0.04160103872448534,0.2022797035433902
3,0.05590227322292941,0.18684869388710623,0.05516386314082678,-0.17679062641628418
3,0.0565674513517057,0.1818394776886358,0.05327758289426281,-0.19079319450004473
3,0.07398274999311993,0.20708034287261165,0.060194608470853485,-0.5574001143247369
4,0.06022062845041019,0.20168652867960257,0.06161187504534683,0.5217259340369307
4,0.051986416364419225,0.18392673563524853,0.05729730872574798,0.5871222973049117
4,0.06318937799523837,0.20073973568827483,0.062222545202188166,0.4981480346996594
4,0.05555462192060216,0.20082499182297672,0.06162217920830609,0.5587835000611576
4,0.05672875239485512,0.19256083147233247,0.06081713314578559,0.5494585200610811
5,0.025124832046212225,0.1307261597326659,0.04159346623169704,0.5186400300534623
5,0.06612193644738869,0.21110787050297208,0.06678708488490631,-0.2668125813768494
5,0.019112526241236664,0.12434590653428047,0.039537248942486294,0.6338281967353063
5,0.02443785678004208,0.12566788619564687,0.04023775736449022,0.531801606332637
5,0.02631455656204256,0.1445598955976987,0.04626614368373739,0.4958464147118191
6,0.062409796763915275,0.21207689994515852,0.06173894407602281,0.5021359412482731
6,0.05035006630036648,0.19584548175018043,0.05725679359239493,0.5983404903312748
6,0.04490484233419303,0.17069181463059932,0.049462727814876144,0.6417788837435532
6,0.0418384747577442,0.1769779175332137,0.05275853928832598,0.6662403350924573
6,0.10265099994432479,0.24341819112264354,0.06914760622139264,0.18111825198645803
7,0.07996196609896133,0.19294416687543525,0.054163026691904155,0.4030755234205615
7,0.04565399447830374,0.14976498485001805,0.042619509573639754,0.65918813546937
7,0.05541878002784366,0.14748367221740197,0.04090646853963586,0.5862929855945436
7,0.062111694533059494,0.18830671952228575,0.05501914889639071,0.5363296757520559
7,0.09998996724866598,0.20779887572713046,0.05814740335089971,0.2535643909851232
8,0.026499256628038263,0.13282232031413468,0.0407776232722059,0.6747125785350205
8,0.022434467052947812,0.1380364724429348,0.04239289820988307,0.7246092582131924
8,0.01865723854819882,0.11437811009444532,0.03439691237802734,0.7709760275848954
8,0.03950482864115269,0.1539399292552544,0.044955916552559115,0.5150647422124404
8,0.031703000941759735,0.14333418747573462,0.042643097102067304,0.6108348406220827
